rental_id,rental_date,return_date,customer_lastname,store_id,rental_store_city,film_title,film_rental_duration,film_rental_rate,film_replacement_cost,film_rating
205,2005-05-26 07:59:37,2005-05-29 09:43:37,ELLIS,2,Woodridge,BETRAYED REAR,5,4.99,26.99,NC-17
206,2005-05-26 08:01:54,2005-05-27 06:26:54,ARTIS,2,Woodridge,GRAFFITI LOVE,3,0.99,29.99,PG
207,2005-05-26 08:04:38,2005-05-27 09:32:38,PARKER,1,Lethbridge,AMERICAN CIRCUS,3,4.99,17.99,R
208,2005-05-26 08:10:22,2005-05-27 03:55:22,JENNINGS,1,Lethbridge,SLACKER LIAISONS,7,4.99,29.99,R
209,2005-05-26 08:14:01,2005-05-27 09:00:01,COUGHLIN,2,Woodridge,CLOSER BANG,5,4.99,12.99,R
210,2005-05-26 08:14:15,2005-05-27 12:12:15,GAMEZ,2,Woodridge,HALF OUTFIELD,6,2.99,25.99,PG-13
211,2005-05-26 08:33:10,2005-05-28 14:09:10,ARNOLD,2,Woodridge,SWEET BROTHERHOOD,3,2.99,27.99,R
212,2005-05-26 08:34:41,2005-05-30 12:46:41,MURPHY,1,Lethbridge,COMA HEAD,6,4.99,10.99,NC-17
213,2005-05-26 08:44:08,2005-05-31 12:33:08,BROTHERS,2,Woodridge,FORREST SONS,4,2.99,15.99,R
214,2005-05-26 08:48:49,2005-05-31 04:06:49,GRIFFIN,1,Lethbridge,FISH OPUS,4,2.99,22.99,R
215,2005-05-26 09:02:47,2005-05-28 09:45:47,PETERS,1,Lethbridge,CHRISTMAS MOONSHINE,7,0.99,21.99,NC-17
216,2005-05-26 09:17:43,2005-06-03 08:21:43,BUTLER,1,Lethbridge,FEATHERS METAL,3,0.99,12.99,PG-13
217,2005-05-26 09:24:26,2005-05-31 03:24:26,GOMEZ,1,Lethbridge,WASH HEAVENLY,7,4.99,22.99,R
218,2005-05-26 09:27:09,2005-06-04 11:53:09,GRECO,2,Woodridge,KICK SAVANNAH,3,0.99,10.99,PG-13
219,2005-05-26 09:41:45,2005-05-28 04:40:45,MEADOR,2,Woodridge,PHILADELPHIA WIFE,7,4.99,16.99,PG-13
220,2005-05-26 10:06:49,2005-06-01 07:43:49,TIRADO,1,Lethbridge,ELIZABETH SHANE,7,4.99,11.99,NC-17
221,2005-05-26 10:14:09,2005-05-29 05:57:09,GORDON,1,Lethbridge,SHANE DARKNESS,5,2.99,22.99,PG
222,2005-05-26 10:14:38,2005-05-31 08:36:38,JENKINS,2,Woodridge,MOURNING PURPLE,5,0.99,14.99,PG
223,2005-05-26 10:15:23,2005-05-30 11:43:23,BOSTIC,1,Lethbridge,PLUTO OLEANDER,5,4.99,9.99,R
224,2005-05-26 10:18:27,2005-06-04 06:59:27,WYMAN,1,Lethbridge,VAMPIRE WHALE,4,4.99,11.99,NC-17
225,2005-05-26 10:27:50,2005-06-01 07:01:50,DELOACH,1,Lethbridge,CHICAGO NORTH,6,4.99,11.99,PG-13
226,2005-05-26 10:44:04,2005-05-31 13:26:04,MORRISON,1,Lethbridge,TRIP NEWTON,7,4.99,14.99,PG-13
227,2005-05-26 10:51:46,2005-05-30 07:24:46,BAUGHMAN,2,Woodridge,BACKLASH UNDEFEATED,3,4.99,24.99,PG-13
228,2005-05-26 10:54:28,2005-06-04 09:39:28,CHISHOLM,2,Woodridge,CALIFORNIA BIRDS,4,4.99,19.99,NC-17
229,2005-05-26 11:19:20,2005-05-31 11:56:20,RINEHART,1,Lethbridge,DRAGONFLY STRANGERS,6,4.99,19.99,NC-17
230,2005-05-26 11:31:50,2005-05-30 15:22:50,BELL,1,Lethbridge,DOOM DANCING,4,0.99,13.99,R
231,2005-05-26 11:31:59,2005-05-27 07:27:59,SCHWARZ,2,Woodridge,TEEN APOLLO,3,4.99,25.99,G
232,2005-05-26 11:38:05,2005-05-27 08:42:05,HOLLAND,2,Woodridge,OUTBREAK DIVINE,6,0.99,12.99,NC-17
233,2005-05-26 11:43:44,2005-05-28 17:28:44,WAUGH,2,Woodridge,CLERKS ANGELS,3,4.99,15.99,G
234,2005-05-26 11:47:20,2005-06-03 10:39:20,MENA,1,Lethbridge,EXCITEMENT EVE,3,0.99,20.99,G
235,2005-05-26 11:51:09,2005-06-04 09:36:09,MARSHALL,2,Woodridge,SEABISCUIT PUNK,6,2.99,28.99,NC-17
236,2005-05-26 11:53:49,2005-05-28 13:55:49,CULP,2,Woodridge,EMPIRE MALKOVICH,7,0.99,26.99,G
237,2005-05-26 12:15:13,2005-05-29 18:10:13,CHURCHILL,2,Woodridge,BANGER PINOCCHIO,5,0.99,15.99,R
238,2005-05-26 12:30:22,2005-05-27 06:49:22,MONTGOMERY,1,Lethbridge,CALENDAR GUNFIGHT,4,4.99,22.99,NC-17
239,2005-05-26 12:30:26,2005-06-01 13:26:26,EDWARDS,1,Lethbridge,ANNIE IDENTITY,3,0.99,15.99,G
240,2005-05-26 12:40:23,2005-06-04 07:22:23,HAMILTON,1,Lethbridge,RULES HUMAN,6,4.99,19.99,R
241,2005-05-26 12:49:01,2005-05-28 11:43:01,DAY,2,Woodridge,WESTWARD SEABISCUIT,7,0.99,11.99,NC-17
242,2005-05-26 13:05:08,2005-06-02 15:26:08,JOHNSTON,1,Lethbridge,IMPACT ALADDIN,6,0.99,20.99,PG-13
243,2005-05-26 13:06:05,2005-06-03 17:28:05,PEMBERTON,1,Lethbridge,GRAIL FRANKENSTEIN,4,2.99,17.99,NC-17
244,2005-05-26 13:40:40,2005-05-31 11:58:40,DOUGLAS,2,Woodridge,DIRTY ACE,7,2.99,29.99,NC-17
245,2005-05-26 13:46:59,2005-05-27 09:58:59,STONE,1,Lethbridge,PEAK FOREVER,7,4.99,25.99,PG
246,2005-05-26 13:57:07,2005-05-29 10:12:07,WELCH,1,Lethbridge,NETWORK PEAK,5,2.99,23.99,PG-13
247,2005-05-26 14:01:05,2005-05-28 13:38:05,FORD,1,Lethbridge,TITANIC BOONDOCK,3,4.99,18.99,R
248,2005-05-26 14:07:58,2005-05-31 14:03:58,NOLAND,2,Woodridge,HIGHBALL POTTER,6,0.99,10.99,R
249,2005-05-26 14:19:09,2005-05-28 17:47:09,ROBINS,1,Lethbridge,LORD ARIZONA,5,2.99,27.99,PG-13
250,2005-05-26 14:30:24,2005-05-27 08:50:24,BOLIN,1,Lethbridge,BLINDNESS GUN,6,4.99,29.99,PG-13
251,2005-05-26 14:35:40,2005-05-29 17:17:40,SCHMIDT,2,Woodridge,VOICE PEACH,6,0.99,22.99,PG-13
252,2005-05-26 14:39:53,2005-06-02 14:48:53,RILEY,1,Lethbridge,EAGLES PANKY,4,4.99,14.99,NC-17
253,2005-05-26 14:43:14,2005-05-27 12:21:14,PINSON,2,Woodridge,PACIFIC AMISTAD,3,0.99,27.99,G
254,2005-05-26 14:43:48,2005-05-31 09:19:48,HEATON,2,Woodridge,HANOVER GALAXY,5,4.99,21.99,NC-17
255,2005-05-26 14:52:15,2005-05-27 12:45:15,ELLIS,1,Lethbridge,RECORDS ZORRO,7,4.99,11.99,PG
256,2005-05-26 15:20:58,2005-05-31 15:58:58,QUIGLEY,1,Lethbridge,PULP BEVERLY,4,2.99,12.99,G
257,2005-05-26 15:27:05,2005-05-29 16:25:05,LEONE,1,Lethbridge,MASSACRE USUAL,6,4.99,16.99,R
258,2005-05-26 15:28:14,2005-05-30 18:38:14,CORNWELL,1,Lethbridge,SEABISCUIT PUNK,6,2.99,28.99,NC-17
259,2005-05-26 15:32:46,2005-06-04 15:27:46,CRAWLEY,2,Woodridge,AGENT TRUMAN,3,2.99,17.99,PG
260,2005-05-26 15:42:20,2005-05-31 13:21:20,CLARK,1,Lethbridge,BREAKING HOME,4,2.99,21.99,PG-13
261,2005-05-26 15:44:23,2005-06-02 09:47:23,RALSTON,2,Woodridge,FAMILY SWEET,4,0.99,24.99,R
262,2005-05-26 15:46:56,2005-05-28 15:49:56,DEAN,1,Lethbridge,UPRISING UPTOWN,6,2.99,16.99,NC-17
263,2005-05-26 15:47:40,2005-05-30 10:07:40,AQUINO,2,Woodridge,DROP WATERFRONT,6,4.99,20.99,R
264,2005-05-26 16:00:49,2005-05-27 10:12:49,BREWER,2,Woodridge,IDENTITY LOVER,4,2.99,12.99,PG-13
265,2005-05-26 16:07:38,2005-06-01 14:20:38,SATTERFIELD,1,Lethbridge,JUNGLE CLOSER,6,0.99,11.99,NC-17
266,2005-05-26 16:08:05,2005-05-27 10:55:05,HOPKINS,2,Woodridge,RESURRECTION SILVERADO,6,0.99,12.99,PG
267,2005-05-26 16:16:21,2005-05-30 16:53:21,ESTEP,2,Woodridge,EARLY HOME,6,4.99,27.99,NC-17
268,2005-05-26 16:19:08,2005-05-27 14:35:08,SANDERS,1,Lethbridge,GRAFFITI LOVE,3,0.99,29.99,PG
269,2005-05-26 16:19:46,2005-05-27 15:59:46,MORRISSEY,1,Lethbridge,SCALAWAG DUCK,6,4.99,13.99,NC-17
270,2005-05-26 16:20:56,2005-06-03 12:40:56,LAWSON,2,Woodridge,AUTUMN CROW,3,4.99,13.99,G
271,2005-05-26 16:22:01,2005-06-03 17:30:01,SIMMONS,1,Lethbridge,LIES TREATMENT,7,4.99,28.99,NC-17
272,2005-05-26 16:27:11,2005-06-03 13:10:11,JAMES,2,Woodridge,DAY UNFAITHFUL,3,4.99,16.99,G
273,2005-05-26 16:29:36,2005-05-29 18:49:36,ELLIOTT,1,Lethbridge,GANGS PRIDE,4,2.99,27.99,PG-13
274,2005-05-26 16:48:51,2005-06-03 18:17:51,TROUT,1,Lethbridge,CHICKEN HELLFIGHTERS,3,0.99,24.99,PG
275,2005-05-26 17:09:53,2005-06-04 22:35:53,HENRY,2,Woodridge,GRAFFITI LOVE,3,0.99,29.99,PG
276,2005-05-26 17:16:07,2005-06-03 12:59:07,BELL,1,Lethbridge,EASY GLADIATOR,5,4.99,12.99,G
277,2005-05-26 17:32:11,2005-05-28 22:54:11,PHILLIPS,2,Woodridge,FERRIS MOTHER,3,2.99,13.99,PG
278,2005-05-26 17:40:58,2005-06-02 16:43:58,JOHNSTON,2,Woodridge,ARMY FLINTSTONES,4,0.99,22.99,R
279,2005-05-26 18:02:50,2005-06-03 18:48:50,STEPP,1,Lethbridge,CHILL LUCK,6,0.99,17.99,PG
280,2005-05-26 18:36:58,2005-05-27 23:42:58,PIERCE,1,Lethbridge,HEDWIG ALTER,7,2.99,16.99,NC-17
281,2005-05-26 18:49:35,2005-05-27 18:11:35,VANHORN,1,Lethbridge,EARRING INSTINCT,3,0.99,22.99,R
282,2005-05-26 18:56:26,2005-06-01 16:32:26,CASTRO,1,Lethbridge,WIZARD COLDBLOODED,4,4.99,12.99,PG
283,2005-05-26 19:05:05,2005-05-31 19:19:05,FRAZIER,2,Woodridge,SEA VIRGIN,4,2.99,24.99,PG
284,2005-05-26 19:21:44,2005-06-04 14:18:44,MARKHAM,2,Woodridge,BIRDS PERDITION,5,4.99,15.99,G
285,2005-05-26 19:41:40,2005-05-31 16:58:40,HUDSON,1,Lethbridge,MADNESS ATTACKS,4,0.99,14.99,PG-13
286,2005-05-26 19:44:51,2005-06-04 18:00:51,POULIN,2,Woodridge,BIKINI BORROWERS,7,4.99,26.99,NC-17
287,2005-05-26 19:44:54,2005-06-02 01:10:54,THOMPSON,2,Woodridge,SHREK LICENSE,7,2.99,15.99,PG-13
288,2005-05-26 19:47:49,2005-06-03 20:53:49,COLEMAN,2,Woodridge,SEATTLE EXPECATIONS,4,4.99,18.99,PG-13
289,2005-05-26 20:01:09,2005-05-28 15:09:09,HENDERSON,2,Woodridge,LOUISIANA HARRY,5,0.99,18.99,PG-13
290,2005-05-26 20:08:33,2005-05-30 00:32:33,ISBELL,2,Woodridge,MUSCLE BRIGHT,7,2.99,23.99,G
291,2005-05-26 20:20:47,2005-06-03 02:06:47,MALCOLM,1,Lethbridge,BUTTERFLY CHOCOLAT,3,0.99,17.99,G
292,2005-05-26 20:22:12,2005-06-05 00:58:12,RAPP,1,Lethbridge,UPRISING UPTOWN,6,2.99,16.99,NC-17
293,2005-05-26 20:27:02,2005-06-03 16:45:02,STONE,1,Lethbridge,HANKY OCTOBER,5,2.99,26.99,NC-17
294,2005-05-26 20:29:57,2005-05-28 17:20:57,WHEAT,1,Lethbridge,MOVIE SHAKESPEARE,6,4.99,27.99,PG
295,2005-05-26 20:33:20,2005-05-27 18:23:20,HOWARD,2,Woodridge,TEEN APOLLO,3,4.99,25.99,G
296,2005-05-26 20:35:19,2005-06-04 02:31:19,CARY,1,Lethbridge,STONE FIRE,3,0.99,19.99,G
297,2005-05-26 20:48:48,2005-05-27 19:52:48,EVANS,2,Woodridge,GANGS PRIDE,4,2.99,27.99,PG-13
298,2005-05-26 20:52:26,2005-05-29 22:08:26,BOSTIC,1,Lethbridge,DONNIE ALLEY,4,0.99,20.99,NC-17
299,2005-05-26 20:55:36,2005-05-28 00:25:36,BETANCOURT,1,Lethbridge,WANDA CHAMBER,7,4.99,23.99,PG-13
300,2005-05-26 20:57:00,2005-06-05 01:34:00,PARKER,1,Lethbridge,BAREFOOT MANCHURIAN,6,2.99,15.99,G
301,2005-05-26 21:06:14,2005-06-01 01:54:14,JENNINGS,2,Woodridge,SADDLE ANTITRUST,7,2.99,10.99,PG-13
302,2005-05-26 21:13:46,2005-06-03 15:49:46,SCHILLING,2,Woodridge,ORANGE GRAPES,4,0.99,21.99,PG-13
303,2005-05-26 21:16:52,2005-05-27 23:41:52,FORSYTHE,2,Woodridge,DOUBTFIRE LABYRINTH,5,4.99,16.99,R
304,2005-05-26 21:21:28,2005-06-02 00:05:28,JUNG,2,Woodridge,GORGEOUS BINGO,4,2.99,26.99,R
305,2005-05-26 21:22:07,2005-06-02 22:33:07,KENYON,2,Woodridge,MOB DUFFEL,4,0.99,25.99,G
306,2005-05-26 21:31:57,2005-05-28 19:37:57,EMMONS,2,Woodridge,MUSIC BOONDOCK,7,0.99,17.99,R
307,2005-05-26 21:48:13,2005-06-04 22:24:13,SELBY,1,Lethbridge,DORADO NOTTING,5,4.99,26.99,NC-17
308,2005-05-26 22:01:39,2005-06-04 20:24:39,JIMENEZ,2,Woodridge,ARTIST COLDBLOODED,5,2.99,10.99,NC-17
309,2005-05-26 22:38:10,2005-06-02 03:10:10,BREWER,1,Lethbridge,HOLOCAUST HIGHBALL,6,0.99,12.99,R
310,2005-05-26 22:41:07,2005-06-02 04:09:07,MOELLER,2,Woodridge,CAUSE DATE,3,2.99,16.99,R
311,2005-05-26 22:51:37,2005-06-01 00:02:37,FIELDS,1,Lethbridge,NETWORK PEAK,5,2.99,23.99,PG-13
312,2005-05-26 22:52:19,2005-06-02 18:14:19,GORDON,2,Woodridge,HOUSE DYNAMITE,7,2.99,13.99,R
313,2005-05-26 22:56:19,2005-05-29 01:29:19,HIATT,2,Woodridge,TRADING PINOCCHIO,6,4.99,22.99,PG
314,2005-05-26 23:09:41,2005-05-28 22:49:41,RYAN,1,Lethbridge,NONE SPIKING,3,0.99,18.99,NC-17
315,2005-05-26 23:12:55,2005-05-29 23:33:55,GARRETT,2,Woodridge,NIGHTMARE CHILL,3,4.99,25.99,PG
316,2005-05-26 23:22:55,2005-05-29 23:25:55,MEDINA,2,Woodridge,STAGECOACH ARMAGEDDON,5,4.99,25.99,R
317,2005-05-26 23:23:56,2005-06-01 19:56:56,GAMEZ,1,Lethbridge,AGENT TRUMAN,3,2.99,17.99,PG
318,2005-05-26 23:37:39,2005-06-03 04:31:39,BAILEY,1,Lethbridge,MASK PEACH,6,2.99,26.99,NC-17
319,2005-05-26 23:52:13,2005-05-30 18:55:13,BENNETT,1,Lethbridge,PATRIOT ROMAN,6,2.99,12.99,PG
320,2005-05-27 00:09:24,2005-05-28 04:30:24,JOHNSON,1,Lethbridge,DOORS PRESIDENT,3,4.99,22.99,NC-17
322,2005-05-27 00:47:35,2005-06-02 00:32:35,WREN,1,Lethbridge,WYOMING STORM,6,4.99,29.99,PG-13
323,2005-05-27 00:49:27,2005-05-30 03:12:27,SHAW,2,Woodridge,LEBOWSKI SOLDIERS,6,2.99,17.99,PG-13
324,2005-05-27 01:00:04,2005-05-30 04:27:04,LAMBERT,2,Woodridge,ROCKETEER MOTHER,3,0.99,27.99,PG-13
325,2005-05-27 01:09:55,2005-05-31 07:01:55,AQUINO,2,Woodridge,MAIDEN HOME,3,4.99,9.99,PG
326,2005-05-27 01:10:11,2005-06-04 20:25:11,BURK,1,Lethbridge,SUPER WYOMING,5,4.99,10.99,PG
327,2005-05-27 01:18:57,2005-06-04 04:06:57,SULLIVAN,2,Woodridge,MODEL FISH,4,4.99,11.99,NC-17
328,2005-05-27 01:29:31,2005-06-01 02:27:31,REA,2,Woodridge,MALKOVICH PET,6,2.99,22.99,G
329,2005-05-27 01:57:14,2005-05-31 04:19:14,JACOBS,2,Woodridge,MISSION ZOOLANDER,3,4.99,26.99,PG-13
330,2005-05-27 02:15:30,2005-06-04 05:09:30,BOWMAN,1,Lethbridge,FRENCH HOLIDAY,5,4.99,22.99,PG
331,2005-05-27 02:22:26,2005-06-05 00:25:26,TORRES,2,Woodridge,HEAD STRANGER,4,4.99,28.99,R
332,2005-05-27 02:27:10,2005-06-03 01:26:10,GANNON,2,Woodridge,FREDDY STORM,6,4.99,21.99,NC-17
333,2005-05-27 02:52:21,2005-06-01 00:55:21,BUTTERFIELD,2,Woodridge,SWEDEN SHINING,6,4.99,19.99,PG
334,2005-05-27 03:03:07,2005-05-29 03:54:07,CHAVEZ,2,Woodridge,SUNRISE LEAGUE,3,4.99,19.99,PG-13
335,2005-05-27 03:07:10,2005-06-05 00:15:10,MARTIN,1,Lethbridge,FEUD FROGMEN,6,0.99,29.99,R
336,2005-05-27 03:15:23,2005-05-29 22:43:23,BARNETT,1,Lethbridge,HALLOWEEN NUTS,6,2.99,19.99,PG-13
337,2005-05-27 03:22:30,2005-06-02 03:27:30,MARTINEZ,2,Woodridge,COAST RAINBOW,4,0.99,20.99,PG
338,2005-05-27 03:42:52,2005-06-01 05:23:52,STEPHENS,2,Woodridge,MERMAID INSECTS,5,4.99,20.99,NC-17
339,2005-05-27 03:47:18,2005-06-04 05:46:18,NOE,2,Woodridge,LOCK REAR,7,2.99,10.99,R
340,2005-05-27 03:55:25,2005-06-04 07:57:25,CHAPMAN,2,Woodridge,DARKO DORADO,3,4.99,13.99,NC-17
341,2005-05-27 04:01:42,2005-06-05 08:51:42,COOK,2,Woodridge,TRAMP OTHERS,4,0.99,27.99,PG
342,2005-05-27 04:11:04,2005-05-29 01:28:04,BOLIN,2,Woodridge,TALENTED HOMICIDE,6,0.99,9.99,PG
343,2005-05-27 04:13:41,2005-05-28 08:34:41,WILES,1,Lethbridge,RESURRECTION SILVERADO,6,0.99,12.99,PG
344,2005-05-27 04:30:22,2005-05-29 10:13:22,DEAN,2,Woodridge,LABYRINTH LEAGUE,6,2.99,24.99,PG-13
345,2005-05-27 04:32:25,2005-05-31 09:50:25,SHAW,2,Woodridge,FATAL HAUNTED,6,2.99,24.99,PG
346,2005-05-27 04:34:41,2005-06-05 04:24:41,WHITE,1,Lethbridge,VIDEOTAPE ARSENIC,4,4.99,10.99,NC-17
347,2005-05-27 04:40:33,2005-05-28 09:56:33,CULPEPPER,2,Woodridge,GHOSTBUSTERS ELF,7,0.99,18.99,R
348,2005-05-27 04:50:56,2005-06-01 04:43:56,OLIVARES,2,Woodridge,HANGING DEEP,5,4.99,18.99,G
349,2005-05-27 04:53:11,2005-05-28 06:33:11,ADAMS,2,Woodridge,ORANGE GRAPES,4,0.99,21.99,PG-13
350,2005-05-27 05:01:28,2005-06-04 05:01:28,MOORE,2,Woodridge,MULAN MOON,4,0.99,10.99,G
351,2005-05-27 05:39:03,2005-06-01 11:10:03,CRUZ,2,Woodridge,ROCKY WAR,4,4.99,17.99,PG-13
352,2005-05-27 05:48:19,2005-05-29 09:05:19,ROSE,1,Lethbridge,WAIT CIDER,3,0.99,9.99,PG-13
353,2005-05-27 06:03:39,2005-06-03 04:39:39,BARCLAY,2,Woodridge,SUSPECTS QUILLS,4,2.99,22.99,PG
354,2005-05-27 06:12:26,2005-06-01 06:48:26,MILNER,1,Lethbridge,ICE CROSSING,5,2.99,28.99,R
355,2005-05-27 06:15:33,2005-06-01 02:50:33,CULP,1,Lethbridge,ANTHEM LUKE,5,4.99,16.99,PG-13
356,2005-05-27 06:32:30,2005-05-30 06:24:30,BARKLEY,2,Woodridge,NORTHWEST POLISH,5,2.99,24.99,PG
357,2005-05-27 06:37:15,2005-05-30 07:04:15,KELLEY,1,Lethbridge,WEDDING APOLLO,3,0.99,14.99,PG
358,2005-05-27 06:43:59,2005-05-29 11:28:59,FORD,1,Lethbridge,HOBBIT ALIEN,5,0.99,27.99,PG-13
359,2005-05-27 06:48:33,2005-05-29 03:55:33,MILLS,1,Lethbridge,DRIVING POLISH,6,4.99,21.99,NC-17
360,2005-05-27 06:51:14,2005-06-03 01:58:14,HIATT,2,Woodridge,SATURDAY LAMBS,3,4.99,28.99,G
361,2005-05-27 07:03:28,2005-05-31 08:01:28,STANFIELD,2,Woodridge,ACADEMY DINOSAUR,6,0.99,20.99,PG
362,2005-05-27 07:10:25,2005-06-01 08:34:25,ROBERTSON,2,Woodridge,KWAI HOMEWARD,5,0.99,25.99,PG-13
363,2005-05-27 07:14:00,2005-05-28 12:22:00,ARTIS,1,Lethbridge,VALLEY PACKER,3,0.99,21.99,G
364,2005-05-27 07:20:12,2005-05-31 10:44:12,HOULE,1,Lethbridge,CONTROL ANTHEM,7,4.99,9.99,G
365,2005-05-27 07:31:20,2005-06-04 04:46:20,PIERCE,2,Woodridge,ODDS BOOGIE,6,0.99,14.99,NC-17
366,2005-05-27 07:33:54,2005-06-04 01:55:54,BOYD,1,Lethbridge,BLADE POLISH,5,0.99,10.99,PG-13
367,2005-05-27 07:37:02,2005-05-30 05:43:02,FENNELL,2,Woodridge,RUSH GOODFELLAS,3,0.99,20.99,PG
368,2005-05-27 07:42:29,2005-06-04 11:20:29,LAWTON,2,Woodridge,EGYPT TENENBAUMS,3,0.99,11.99,PG
369,2005-05-27 07:46:49,2005-06-01 06:20:49,HOWLAND,1,Lethbridge,DARKNESS WAR,6,2.99,24.99,NC-17
370,2005-05-27 07:49:43,2005-06-05 06:39:43,RODRIGUEZ,2,Woodridge,ROBBERS JOON,7,2.99,26.99,PG-13
371,2005-05-27 08:08:18,2005-06-05 03:05:18,BATES,2,Woodridge,EFFECT GLADIATOR,6,0.99,14.99,PG
372,2005-05-27 08:13:58,2005-06-04 03:50:58,EASTER,1,Lethbridge,TIMBERLAND SKY,3,0.99,13.99,G
373,2005-05-27 08:16:25,2005-06-01 11:41:25,KENYON,1,Lethbridge,GLASS DYING,4,0.99,24.99,G
374,2005-05-27 08:26:30,2005-06-05 07:13:30,JORDON,2,Woodridge,WEDDING APOLLO,3,0.99,14.99,PG
375,2005-05-27 08:49:21,2005-06-04 14:11:21,KOWALSKI,1,Lethbridge,HAMLET WISDOM,7,2.99,21.99,R
376,2005-05-27 08:58:15,2005-06-02 04:48:15,TIRADO,2,Woodridge,PULP BEVERLY,4,2.99,12.99,G
377,2005-05-27 09:04:05,2005-06-02 03:36:05,ARNOLD,1,Lethbridge,PAST SUICIDES,5,4.99,17.99,PG-13
378,2005-05-27 09:23:22,2005-05-29 15:20:22,MORRIS,2,Woodridge,JERK PAYCHECK,3,2.99,13.99,NC-17
379,2005-05-27 09:25:32,2005-06-02 06:19:32,TEEL,2,Woodridge,SALUTE APOLLO,4,2.99,29.99,R
380,2005-05-27 09:34:39,2005-06-04 11:45:39,CARROLL,2,Woodridge,GROUNDHOG UNCUT,6,4.99,26.99,PG-13
381,2005-05-27 09:43:25,2005-05-31 12:00:25,POULIN,1,Lethbridge,MOVIE SHAKESPEARE,6,4.99,27.99,PG
382,2005-05-27 10:12:00,2005-05-31 15:03:00,ANDREWS,2,Woodridge,VOLCANO TEXAS,6,0.99,27.99,NC-17
383,2005-05-27 10:12:20,2005-06-03 10:37:20,PENA,1,Lethbridge,DATE SPEED,4,0.99,19.99,R
384,2005-05-27 10:18:20,2005-06-02 09:21:20,POULIN,1,Lethbridge,DADDY PITTSBURGH,5,4.99,26.99,G
385,2005-05-27 10:23:25,2005-05-30 15:27:25,WILLIAMSON,1,Lethbridge,FURY MURDER,3,0.99,28.99,PG-13
386,2005-05-27 10:26:31,2005-05-30 08:32:31,WEST,1,Lethbridge,ENGLISH BULWORTH,3,0.99,18.99,PG-13
387,2005-05-27 10:35:27,2005-06-01 13:37:27,SEWARD,2,Woodridge,MODERN DORADO,3,0.99,20.99,PG
388,2005-05-27 10:37:27,2005-05-30 05:45:27,YOUNG,1,Lethbridge,BREAKING HOME,4,2.99,21.99,PG-13
389,2005-05-27 10:45:41,2005-06-05 06:22:41,KINDER,1,Lethbridge,CINCINATTI WHISPERER,5,4.99,26.99,NC-17
390,2005-05-27 11:02:26,2005-06-02 16:09:26,EVANS,1,Lethbridge,SOUTH WAIT,4,2.99,21.99,R
391,2005-05-27 11:03:55,2005-06-01 11:59:55,PETERS,2,Woodridge,JADE BUNCH,6,2.99,21.99,NC-17
392,2005-05-27 11:14:42,2005-06-01 14:28:42,MARKHAM,2,Woodridge,BEACH HEARTBREAKERS,6,2.99,16.99,G
393,2005-05-27 11:18:25,2005-05-28 07:10:25,BREWER,1,Lethbridge,ANYTHING SAVANNAH,4,2.99,27.99,R
394,2005-05-27 11:26:11,2005-06-03 16:44:11,JENNINGS,1,Lethbridge,HEAVYWEIGHTS BEAST,6,4.99,25.99,G
395,2005-05-27 11:45:49,2005-05-31 13:42:49,OGLESBY,2,Woodridge,COAST RAINBOW,4,0.99,20.99,PG
396,2005-05-27 11:47:04,2005-05-29 10:14:04,REYNOLDS,2,Woodridge,DETECTIVE VISION,4,0.99,16.99,PG-13
397,2005-05-27 12:29:02,2005-05-28 17:36:02,NOLEN,2,Woodridge,TROJAN TOMORROW,3,2.99,9.99,PG
398,2005-05-27 12:44:03,2005-06-02 08:19:03,ELLINGTON,2,Woodridge,GOLDMINE TYCOON,6,0.99,20.99,R
399,2005-05-27 12:48:38,2005-05-29 15:27:38,SCHMIDT,1,Lethbridge,CARIBBEAN LIBERTY,3,4.99,16.99,NC-17
400,2005-05-27 12:51:44,2005-05-31 08:34:44,MEDINA,2,Woodridge,BASIC EASY,4,2.99,18.99,PG-13
401,2005-05-27 12:57:55,2005-05-29 17:55:55,CAMPBELL,1,Lethbridge,ISLAND EXORCIST,7,2.99,23.99,NC-17
402,2005-05-27 13:17:18,2005-05-30 08:53:18,NGO,2,Woodridge,BROTHERHOOD BLANKET,3,0.99,26.99,R
403,2005-05-27 13:28:52,2005-05-29 11:47:52,SPURLOCK,1,Lethbridge,SUPERFLY TRIP,5,0.99,27.99,PG
404,2005-05-27 13:31:51,2005-05-30 16:58:51,BERRY,2,Woodridge,ENGLISH BULWORTH,3,0.99,18.99,PG-13
405,2005-05-27 13:32:39,2005-06-05 18:53:39,CALDWELL,2,Woodridge,TIMBERLAND SKY,3,0.99,13.99,G
406,2005-05-27 13:46:46,2005-05-30 12:43:46,BOUDREAU,2,Woodridge,INSIDER ARIZONA,5,2.99,17.99,NC-17
407,2005-05-27 13:57:38,2005-05-31 18:23:38,TURNER,2,Woodridge,DOLLS RAGE,7,2.99,10.99,PG-13
408,2005-05-27 13:57:39,2005-05-28 11:57:39,PERRY,2,Woodridge,FIGHT JAWBREAKER,3,0.99,13.99,R
409,2005-05-27 14:10:58,2005-06-02 10:40:58,ALVAREZ,2,Woodridge,SILENCE KANE,7,0.99,23.99,R
410,2005-05-27 14:11:22,2005-06-02 20:06:22,SEWARD,1,Lethbridge,SWEETHEARTS SUSPECTS,3,0.99,13.99,G
